word	freq	match	not_match
tray	21	0.9995154142379761	0.33626487851142883
stream	21	0.0	0.0
obstacle	21	0.0	0.0
carpet	21	0.9846840500831604	0.20623977482318878
bleachers	21	0.49368172883987427	0.014700700528919697
knees	21	0.07250476628541946	0.014583448879420757
brush	21	0.0	0.0
umpire	21	0.9989491105079651	0.4981565773487091
circle	21	0.008431264199316502	0.22613611817359924
slope	21	0.9942448735237122	0.004079196602106094
spectators	21	0.2294294536113739	0.0021648278925567865
unicycle	21	0.9744263887405396	0.5984693169593811
tank	20	0.02449614927172661	0.2157890349626541
fan	20	0.9999017715454102	0.0047840154729783535
stripe	20	0.9999806880950928	0.31121060252189636
hay	20	0.0	0.0
display	20	0.9286103248596191	0.23695848882198334
firetruck	20	0.9935257434844971	0.35885176062583923
life	20	0.0	0.0
tuxedo	20	0.0	0.0
male	20	0.8530364036560059	0.131876602768898
toys	20	0.0	0.0
raft	20	0.0	0.0
girls	20	0.0	0.0
briefcase	20	0.9652530550956726	0.33224567770957947
tights	20	0.9960237741470337	0.007446113508194685
reflection	20	0.0	0.0
star	20	0.0	0.0
socks	20	0.7056916952133179	0.46815115213394165
tube	19	0.4564962089061737	0.33481284976005554
small	19	0.43985074758529663	0.4858243763446808
muzzle	19	0.9999644160270691	0.16482092440128326
saw	19	0.7620961666107178	0.2814271152019501
cone	19	0.9895797967910767	0.3411247134208679
wine	19	0.0	0.0
sneakers	19	0.0	0.0
taxi	19	0.0	0.0
class	19	0.0	0.0
wagon	19	0.9816790819168091	0.0017881897510960698
