word	freq	match	not_match
dock	77	0.997491717338562	0.3247738480567932
machine	77	0.9197877645492554	0.9999092817306519
picture	77	0.48824581503868103	0.22647151350975037
line	76	0.5343354940414429	0.2586626410484314
neck	76	0.0	0.0
city	76	0.9852322936058044	0.24039575457572937
clothing	76	0.0	0.0
bowl	75	0.8372993469238281	0.14121834933757782
drums	75	0.8714452981948853	0.3681146800518036
mask	75	0.8699288368225098	0.20762787759304047
wetsuit	75	0.9231772422790527	0.2772098183631897
restaurant	75	0.9103580713272095	0.1048441156744957
shovel	74	0.9999852180480957	0.02589794620871544
skateboarder	74	0.999993085861206	0.11114133894443512
computer	72	0.9546935558319092	0.19074249267578125
bat	71	0.9973216652870178	0.15659911930561066
gloves	71	0.0	0.0
ice	71	0.4998997151851654	0.4498032033443451
clothes	70	0.00011064637510571629	0.3738674819469452
,	70	0.670829176902771	0.13257728517055511
roof	70	0.6851531863212585	0.42394059896469116
mirror	70	0.06770624965429306	0.2667611837387085
board	70	0.6212040781974792	0.4337419271469116
railing	70	0.9999988079071045	5.346782199922018e-05
red-hair	69	0.9969326853752136	0.21589994430541992
snowboarder	69	0.9941860437393188	0.18862755596637726
number	69	0.9776152968406677	0.1100592315196991
nose	68	0.8680642247200012	0.39996138215065
legs	67	0.5169710516929626	0.1875586062669754
woods	66	0.9425278902053833	0.43957582116127014
doorway	66	0.9999971985816956	0.2931826114654541
curb	65	0.8687192797660828	0.13032661378383636
bar	65	0.028488444164395332	0.3818039000034332
slide	65	0.5733482241630554	0.25004395842552185
instrument	64	0.5291682481765747	0.4445537030696869
football	64	0.9543887376785278	0.016910266131162643
basketball	63	0.8283705711364746	3.43230681210116e-06
mustache	63	0.9854874014854431	0.1510634869337082
harness	62	0.293435662984848	0.315463125705719
tongue	62	0.9999992847442627	2.3441212704256031e-07
band	62	0.0	0.0
box	61	0.9472799301147461	0.25122684240341187
bikini	61	0.9887288808822632	0.008209398947656155
others	60	0.9359622597694397	0.3766929805278778
stool	60	0.782058596611023	0.389362096786499
costume	60	0.9606596231460571	0.5373180508613586
beer	60	0.9780284762382507	0.17332330346107483
leaves	60	0.5993751287460327	0.3405997157096863
ponytail	60	0.9949593544006348	0.20267078280448914
glass	59	0.36758342385292053	0.9999949932098389
bandanna	59	0.4000769257545471	0.45049428939819336
cane	59	0.9995662569999695	0.19868609309196472
wood	59	0.985216498374939	0.4325694441795349
couple	59	0.9947892427444458	0.47362464666366577
chest	59	0.7633743286132812	0.11012998968362808
surfer	58	0.0	0.0
baseball	58	0.8813114762306213	4.0905209885977456e-08
buildings	58	0.9456518292427063	0.3248118460178375
violin	57	0.9530647993087769	0.26815560460090637
light	57	0.44979122281074524	0.031627025455236435
sun	57	0.8125894665718079	0.07104477286338806
snowboard	57	0.0	0.0
kitchen	57	0.9725704789161682	0.13327331840991974
tattoo	56	0.7291445732116699	0.9706922769546509
bird	56	0.997523844242096	0.41818028688430786
feet	56	0.7856696844100952	0.2902670204639435
scooter	56	0.9784512519836426	0.07799501717090607
bottle	56	0.0	0.0
hole	55	0.6695549488067627	0.4782053828239441
rail	55	0.0	0.0
statue	55	0.19445346295833588	3.7898123991908506e-05
bull	55	0.9999232888221741	0.29457542300224304
cake	52	0.9999709129333496	0.08949032425880432
finger	52	0.9999518394470215	0.33301618695259094
fish	52	0.9999343156814575	0.49697980284690857
forest	52	0.2498931735754013	0.018813299015164375
overalls	51	0.6643964648246765	0.005102825816720724
platform	51	0.9865955710411072	0.3422045409679413
object	50	0.9999523758888245	0.2562497854232788
stand	50	0.6660510897636414	0.29424721002578735
sandals	50	0.9461248517036438	0.36638954281806946
keyboard	50	0.355701208114624	0.40025708079338074
